imagen,video,audio,animal,animalLabel,animalDescription,species,speciesLabel,estudio,estudioLabel
http://commons.wikimedia.org/wiki/Special:FilePath/Stablemaster%27s%20NORTHERN%20HOPE%28Poznan2006%29.jpg,,,http://www.wikidata.org/entity/Q38688,schnauzer gigante,raza de perro de Alemania,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Hondenras%20Mudi.jpg,,,http://www.wikidata.org/entity/Q38690,mudi,raza de perro originaria de Hungría,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Georgia%20Shepherd.jpg,,,http://www.wikidata.org/entity/Q38691,pastor georgiano,raza de perro,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Georgian%20Shepherd%20At%20The%20Vine.jpg,,,http://www.wikidata.org/entity/Q38691,pastor georgiano,raza de perro,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/2.5-year-old%20fawn%20male%20pug.jpg,,,http://www.wikidata.org/entity/Q38698,Pug,raza de perro,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Fawn%20pug%202.5year-old.JPG,,,http://www.wikidata.org/entity/Q38698,Pug,raza de perro,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Mops-duke-mopszucht-vom-maegdebrunnen.jpg,,,http://www.wikidata.org/entity/Q38698,Pug,raza de perro,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Mops%20oct09%20cropped.jpg,,,http://www.wikidata.org/entity/Q38698,Pug,raza de perro,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Newfoundland%20brown.jpg,,,http://www.wikidata.org/entity/Q38706,Terranova,raza de perro,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Newfoundland%20dog%20Smoky.jpg,,,http://www.wikidata.org/entity/Q38706,Terranova,raza de perro,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Newfoundlander%20head.JPG,,,http://www.wikidata.org/entity/Q38706,Terranova,raza de perro,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Ulfur.jpg,,,http://www.wikidata.org/entity/Q38710,Pastor islandés,raza de perro,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Kooiker03.jpg,,,http://www.wikidata.org/entity/Q38716,Spaniel holandés,raza de perro de Holanda,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Grand%20anglo%20francais%20noir.jpg,,,http://www.wikidata.org/entity/Q38722,Gran sabueso anglo-francés blanco y negro,raza de perro,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Grand%20anglo%20francais%20tricol%20mod.jpg,,,http://www.wikidata.org/entity/Q38724,Sabueso francés tricolor,dog breed,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Chez%20at%20Quantock%20Show%20%282828227333%29.jpg,,,http://www.wikidata.org/entity/Q38726,labrador retriever,raza de perro canadiense,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Chocolate%20Labrador%20Retrievers%20pair.jpg,,,http://www.wikidata.org/entity/Q38726,labrador retriever,raza de perro canadiense,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Gul%20labradortik.JPG,,,http://www.wikidata.org/entity/Q38726,labrador retriever,raza de perro canadiense,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Jack%20daniels08.jpg,,,http://www.wikidata.org/entity/Q38726,labrador retriever,raza de perro canadiense,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Labr.jpg,,,http://www.wikidata.org/entity/Q38726,labrador retriever,raza de perro canadiense,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Labrador%20Retriever%20%281210559%29.jpg,,,http://www.wikidata.org/entity/Q38726,labrador retriever,raza de perro canadiense,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Labrador%20Retriever%20chocolate%20Hershey%20sit.jpg,,,http://www.wikidata.org/entity/Q38726,labrador retriever,raza de perro canadiense,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Retriever%20Du%20Labrador.jpg,,,http://www.wikidata.org/entity/Q38726,labrador retriever,raza de perro canadiense,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Yellow%20Labrador%20Retriever%202.jpg,,,http://www.wikidata.org/entity/Q38726,labrador retriever,raza de perro canadiense,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Go%C5%84czy%20schillera%20g%C5%82owa%20j87.jpg,,,http://www.wikidata.org/entity/Q38728,Sabueso Schiller,raza de perro originaria de Suecia,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Go%C5%84czy%20esto%C5%84ski%20MB%2001.jpg,,,http://www.wikidata.org/entity/Q38729,Perro cazador de Estonia,raza de perro,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/08115491%20Schwyzer%20Niederlaufhund.jpg,,,http://www.wikidata.org/entity/Q38731,Pequeño sabueso de Suiza,raza de perro originaria de Suiza,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/06101298%20Grand%20anglo%20francais%20orange.jpg,,,http://www.wikidata.org/entity/Q38734,Gran sabueso anglo-francés blanco y naranja,raza de perro,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/GULL%20TERR%20%28PAKISTANI%20BULL%20TERRIER%29.jpg,,,http://www.wikidata.org/entity/Q38737,Gull Terr,raza de perro,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Smaland-St%C3%B6vare.jpg,,,http://www.wikidata.org/entity/Q38738,Sabueso de Smaland,raza de perro originaria de Suecia,http://www.wikidata.org/entity/Q39367,raza de perro,,
,,,http://www.wikidata.org/entity/Q38741,Mastín de Borinquen,única raza de perros nativa de la isla de Puerto Rico,http://www.wikidata.org/entity/Q39367,raza de perro,,
,,,http://www.wikidata.org/entity/Q38744,Gull Dong,raza de perro,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/01%20AKC%20Maltese%20Dog%20Show%202013.jpg,,,http://www.wikidata.org/entity/Q38751,bichón maltés,raza de perro,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Maltese%20600.jpg,,,http://www.wikidata.org/entity/Q38751,bichón maltés,raza de perro,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Maltezer%20Vereniging%20Belgie.jpg,,,http://www.wikidata.org/entity/Q38751,bichón maltés,raza de perro,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/MetropolitanMalteseRescue.jpg,,,http://www.wikidata.org/entity/Q38751,bichón maltés,raza de perro,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Can%20Setter%20dog%20GFDL.jpg,,,http://www.wikidata.org/entity/Q38761,Setter irlandés,raza de perro originaria de Irlanda,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/MasPiri-Lula-ESP.jpg,,,http://www.wikidata.org/entity/Q38766,Mastín del Pirineo,raza de perro de España,http://www.wikidata.org/entity/Q39367,raza de perro,,
,,,http://www.wikidata.org/entity/Q38773,Berner Laufhund,raza de perro originaria de Suiza,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/GrosserMuensterlaender.jpg,,,http://www.wikidata.org/entity/Q38777,Münsterländer grande,raza de perro de Alemania,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Welchcorgipembroke.JPG,,,http://www.wikidata.org/entity/Q38783,Corgi galés de Pembroke,raza de perro originaria del Reino Unido,http://www.wikidata.org/entity/Q39367,raza de perro,,
,,,http://www.wikidata.org/entity/Q38784,Kleinspitz,raza de perro de Alemania,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Terrier%20mix%20sh%20klaas.jpg,,,http://www.wikidata.org/entity/Q38787,Fox terrier de pelo liso,raza de perro originaria del Reino Unido,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Smooth%20Collie%20600.jpg,,,http://www.wikidata.org/entity/Q38790,Collie de pelo corto,raza de perro europea,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Tibetan%20Terrier%20Image%20001.jpg,,,http://www.wikidata.org/entity/Q38796,Terrier tibetano,raza de perro,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/05078045%20Patterdale%20Terrier.jpg,,,http://www.wikidata.org/entity/Q38800,Patterdale terrier,raza de perro originaria del Reino Unido,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Norwegian%20Elkhound.jpg,,,http://www.wikidata.org/entity/Q38803,cazador de alces noruego,raza de perro originaria de Noruega,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Pies%20faraona%20e34.jpg,,,http://www.wikidata.org/entity/Q38808,Pharaoh hound,raza de perro originaria de Malta,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Wy%C5%BCe%C5%82%20w%C4%99gierski%20g%C5%82adkow%C5%82osy%20500.jpg,,,http://www.wikidata.org/entity/Q38819,Vizsla,raza de perro originaria de Hungría,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Memphis%20the%20Redbone%20Coonhound%20%287%20Nov%202004%29.jpg,,,http://www.wikidata.org/entity/Q38820,Redbone coonhound,raza de perro,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Duck%20Toller.jpg,,,http://www.wikidata.org/entity/Q38824,Retriever de Nueva Escocia,raza de perro,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Polski%20owczarek%20nizinny.jpg,,,http://www.wikidata.org/entity/Q38836,Pastor de Valée,raza de perro originaria de Polonia,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Sita%2014mnd.jpg,,,http://www.wikidata.org/entity/Q38843,Keeshond,raza de perro de Alemania,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Xolomania.jpg,,,http://www.wikidata.org/entity/Q38856,xoloitzcuintle,raza de perro,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Puli%20600.jpg,,,http://www.wikidata.org/entity/Q38864,Puli,raza de perro originaria de Hungría,http://www.wikidata.org/entity/Q39367,raza de perro,,
,,,http://www.wikidata.org/entity/Q38865,Hungarian sheepdog,raza de perro europea,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Korthalsgriffon.jpg,,,http://www.wikidata.org/entity/Q38869,Grifón Korthal,raza de perro de Holanda,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/HungarianGreyhound.jpg,,,http://www.wikidata.org/entity/Q38871,Lebrel húngaro,raza de perro originaria de Hungría,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/PeruaanseNaakthondGroot.jpg,,,http://www.wikidata.org/entity/Q38874,perro sin pelo del Perú,raza de perro,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Parson%20Russell%20Terrier.jpg,,,http://www.wikidata.org/entity/Q38880,Parson Russell terrier,raza de perro originaria del Reino Unido,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/New%20Guinea%20Singing%20Dog%20on%20trail-Cropped.jpg,,,http://www.wikidata.org/entity/Q38884,Canis lupus hallstromi,cánido nativo de nueva guinea,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Monkey%20Bizniz%20Drama%20Queen.jpg,,,http://www.wikidata.org/entity/Q38889,Grifón de Bruselas,raza de perro originaria de Bélgica,http://www.wikidata.org/entity/Q39367,raza de perro,,
,,,http://www.wikidata.org/entity/Q38892,Mountain Cur,dog breed,http://www.wikidata.org/entity/Q39367,raza de perro,,
,,,http://www.wikidata.org/entity/Q38894,Mountain View Cur,Breed of dog,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Lundehund-2003.jpg,,,http://www.wikidata.org/entity/Q38895,Lundehund,raza de perro originaria de Noruega,http://www.wikidata.org/entity/Q39367,raza de perro,,
,,,http://www.wikidata.org/entity/Q38899,King Shepherd,dog breed,http://www.wikidata.org/entity/Q39367,raza de perro,,
,,,http://www.wikidata.org/entity/Q38901,Lithuanian Hound,dog breed,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Silver%20Miniature%20Poodle%20stacked.jpg,,,http://www.wikidata.org/entity/Q38904,Caniche,Raza de Perro de Francia,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Ex%20perla%20moravy%201.jpg,,,http://www.wikidata.org/entity/Q38906,Ratonero de Praga,raza de perro europea,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Lagotto%20Romagnolo.jpg,,,http://www.wikidata.org/entity/Q38910,perro de agua de Romagna,raza de perro originaria de Italia,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Pumi1.jpg,,,http://www.wikidata.org/entity/Q38919,Pumi,raza de perro originaria de Hungría,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Indian%20spitz.jpg,,,http://www.wikidata.org/entity/Q38921,Spitz indio,raza de perro,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Two%20otterhounds.jpg,,,http://www.wikidata.org/entity/Q38922,Otterhound,raza de perro originaria del Reino Unido,http://www.wikidata.org/entity/Q39367,raza de perro,,
,,,http://www.wikidata.org/entity/Q38924,Korean Mastiff,,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Nordic%20Spitz.jpg,,,http://www.wikidata.org/entity/Q38925,Spitz de Norrbotten,raza de perro originaria de Suecia,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Pudelpointer%20on%20point.jpg,,,http://www.wikidata.org/entity/Q38930,Pudelpointer,raza de perro de Alemania,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Podenco%20Canario%202.jpg,,,http://www.wikidata.org/entity/Q38932,Podenco canario,raza de perro de España,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Norwichterrier.jpg,,,http://www.wikidata.org/entity/Q38934,Terrier de Norwich,raza de perro originaria del Reino Unido,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Himalayan%20sheepdog2.jpg,,,http://www.wikidata.org/entity/Q38938,Pastor del Himalaya,raza de perro,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/2%20Norfolks.jpg,,,http://www.wikidata.org/entity/Q38940,Terrier de Norfolk,raza de perro originaria del Reino Unido,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Beccles.jpg,,,http://www.wikidata.org/entity/Q38940,Terrier de Norfolk,raza de perro originaria del Reino Unido,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Charmonty%20Norfolkterrier.jpg,,,http://www.wikidata.org/entity/Q38940,Terrier de Norfolk,raza de perro originaria del Reino Unido,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Norfolk%20terri%C3%ABr%2C%20Bruno%2C%209%20weken%20oud-%202014-01-15%2016-16.jpg,,,http://www.wikidata.org/entity/Q38940,Terrier de Norfolk,raza de perro originaria del Reino Unido,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Mutt%20dog.%20%E2%80%9CCanis%20lupus%20familiaris%E2%80%9D%2001.jpg,,,http://www.wikidata.org/entity/Q38945,perro mestizo,perro cuya ascendencia es generalmente desconocida,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Kunming%20Dog.jpg,,,http://www.wikidata.org/entity/Q38948,Perro lobo de Kunmíng,"dog breed, canid hybrid",http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Landseer.jpg,,,http://www.wikidata.org/entity/Q38950,Landseer,raza de perro originaria de Alemania y Suiza,http://www.wikidata.org/entity/Q39367,raza de perro,,
,,,http://www.wikidata.org/entity/Q38951,Koolie,dog breed,http://www.wikidata.org/entity/Q39367,raza de perro,,
,,,http://www.wikidata.org/entity/Q38958,Kanni,dog breed,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Peki%C5%84czyk%20651.jpg,,,http://www.wikidata.org/entity/Q38959,Pekinés,raza de perro asiática,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Peki%C5%84czyk%20f64.jpg,,,http://www.wikidata.org/entity/Q38959,Pekinés,raza de perro asiática,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Pekingese001.JPG,,,http://www.wikidata.org/entity/Q38959,Pekinés,raza de perro asiática,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/BlackNorwegianElkhound.jpg,,,http://www.wikidata.org/entity/Q38961,cazador de alces noruego negro,raza de perro originaria de Noruega,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Cuvac%201.jpg,,,http://www.wikidata.org/entity/Q38963,Cuvac eslovaco,raza de perro originaria de Eslovaquia,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Weimaraner%20Amigo.jpg,,,http://www.wikidata.org/entity/Q38965,Braco de Weimar,raza de perro de Alemania,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Adult%20sharpei.jpg,,,http://www.wikidata.org/entity/Q38972,Shar Pei,raza canina,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/BIR%20Grupp%202-SHAR%20PEI%2C%20Sharpuggles%20Moulin%20Rouge%20%2823605985414%29.jpg,,,http://www.wikidata.org/entity/Q38972,Shar Pei,raza canina,http://www.wikidata.org/entity/Q39367,raza de perro,,
http://commons.wikimedia.org/wiki/Special:FilePath/Vycvik%20Stopy%20%283%29.JPG,,,http://www.wikidata.org/entity/Q38975,Schweizer Laufhund,raza de perro originaria de Suiza,http://www.wikidata.org/entity/Q39367,raza de perro,,
,,,http://www.wikidata.org/entity/Q20817990,Snowy,tracking dog for the Sri Lanka Army,http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
,,,http://www.wikidata.org/entity/Q20818014,Surf Dog Ricochet,"surfing dog from San Diego, USA",http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
http://commons.wikimedia.org/wiki/Special:FilePath/Tuna%20Melts%20My%20Heart.jpg,,,http://www.wikidata.org/entity/Q20818039,Tuna,famous dog,http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
,,,http://www.wikidata.org/entity/Q21002362,Arthur (perro),Ecuadorian street dog who attached himself to a Swedish extreme sports team,http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
,,,http://www.wikidata.org/entity/Q21002368,Darla,dog actor,http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
http://commons.wikimedia.org/wiki/Special:FilePath/Doug%20the%20Pug%20NYC.jpg,,,http://www.wikidata.org/entity/Q21002371,Doug the Pug,American celebrity dog,http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
,,,http://www.wikidata.org/entity/Q21002387,Zuyaqui,Mexican dog,http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
,,,http://www.wikidata.org/entity/Q21657916,Q21657916,,http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
,,,http://www.wikidata.org/entity/Q21857545,Diesel,assault dog employed by the French police,http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
,,,http://www.wikidata.org/entity/Q21978595,Teddy (perro),dog actor,http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
,,,http://www.wikidata.org/entity/Q22285234,K9 Killer,,http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
,,,http://www.wikidata.org/entity/Q22285493,Angel,,http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
,,,http://www.wikidata.org/entity/Q23486479,Kabosu,perra,http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
,,,http://www.wikidata.org/entity/Q23749191,Dianka,"Ivan Turgenev's dog, depicted in A Sportsman's Sketches",http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
,,,http://www.wikidata.org/entity/Q23749360,Napel,Dog belonging to Ivan Turgenev,http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
,,,http://www.wikidata.org/entity/Q23899000,Mumu,"dog, a prototype of Mumu in Turgenev's “Mumu”",http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
,,,http://www.wikidata.org/entity/Q24084955,Baxter,former first dog of Maine,http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
,,,http://www.wikidata.org/entity/Q24175875,Nigel,dog belonging to UK TV gardener Monty Don,http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
http://commons.wikimedia.org/wiki/Special:FilePath/Moudouken%20aroma.jpg,,,http://www.wikidata.org/entity/Q24876723,Q24876723,,http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
http://commons.wikimedia.org/wiki/Special:FilePath/Rob%20Roy%20%28dog%29.jpg,,,http://www.wikidata.org/entity/Q25222380,Rob Roy,collie owned by Calvin Coolidge,http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
,,,http://www.wikidata.org/entity/Q25339896,Norbert,therapy dog,http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
,,,http://www.wikidata.org/entity/Q25351863,Fidèle,"famous dog and tourist attraction in Bruges, Belgium",http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
,,,http://www.wikidata.org/entity/Q25468727,Bella,"labrador, one of world's longest-lived dogs",http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
,,,http://www.wikidata.org/entity/Q27049285,Chiro,Akira Fujii's dog,http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
http://commons.wikimedia.org/wiki/Special:FilePath/Vladimir%20Putin%20and%20Yume%20%282016-12-13%29%2001.jpg,,,http://www.wikidata.org/entity/Q27305072,Yume,pet dog of Vladimir Putin,http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
http://commons.wikimedia.org/wiki/Special:FilePath/Shibainu%20Maru.jpg,,,http://www.wikidata.org/entity/Q27920551,Q27920551,,http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
,,,http://www.wikidata.org/entity/Q28134829,Bretagne,Golden Retriever dog,http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
,,,http://www.wikidata.org/entity/Q28220006,Fernando Bale,,http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
,,,http://www.wikidata.org/entity/Q28431914,Burneze Geordie Girl,dog,http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
,,,http://www.wikidata.org/entity/Q28457432,Carlos,perro actor,http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
http://commons.wikimedia.org/wiki/Special:FilePath/Dion%20and%20Gobi.jpg,,,http://www.wikidata.org/entity/Q28457690,Gobi,dog,http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
,,,http://www.wikidata.org/entity/Q28496762,Clément,Welsh Corgi Pembroke belonging to Michel Houellebecq,http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
,,,http://www.wikidata.org/entity/Q29169581,Bogus,dog actor,http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
http://commons.wikimedia.org/wiki/Special:FilePath/Pecas%20en%20Collado%20Villalba.jpg,,,http://www.wikidata.org/entity/Q29578313,Pecas,perro de Esperanza Aguirre,http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
,,,http://www.wikidata.org/entity/Q29861045,Biche,dog belonging to King Friedrich II of Prussia,http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
http://commons.wikimedia.org/wiki/Special:FilePath/Willie-Patton-LIFE-1944.jpg,,,http://www.wikidata.org/entity/Q30897794,Willie,Patton family dog,http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
,,,http://www.wikidata.org/entity/Q30936877,Q30936877,,http://www.wikidata.org/entity/Q144,perro,http://www.wikidata.org/entity/Q465924,cinología
